Sample,"Volt avg 1","Curr avg 1"
694,5.00017,0.000673977
695,4.99999,0.000955012
696,5.00013,0.000672779
697,4.99999,0.000934631
698,5.00003,0.000691044
699,5.00025,0.000926933
700,5.00008,0.000931093
701,5.00029,0.000685785
702,5.00028,0.000961758
703,5.00014,0.000659419
704,5.00021,0.000867215
705,5.00006,0.000784084
706,5.00034,0.000942053
707,5.00029,0.00068979
708,5.00002,0.000897921
709,5.00027,0.000727818
710,5.00032,0.000683325
711,5.00003,0.000945259
712,5.00013,0.000856811
713,5.00009,0.000681137
714,5.00012,0.000780717
715,5.00007,0.00095356
716,5.00025,0.000669961
717,4.99999,0.000959607
718,5.00025,0.000681449
719,5.00009,0.000948893
720,5.00027,0.000655416
721,5.00024,0.000979156
722,5.00014,0.000655677
723,5.00016,0.000937081
724,5.00033,0.000677724
725,5.00011,0.000946073
726,5.0003,0.000678292
727,5.00018,0.000955711
728,5.00014,0.000680507
729,5.00015,0.000854985
730,5.00023,0.00068067
731,5.0001,0.00102436
732,5.00015,0.000681157
733,5.00009,0.000863775
734,5.00012,0.000681462
735,5.00018,0.000932204
736,5.00021,0.000682173
737,5.00005,0.000951554
738,5.00021,0.000680236
739,5.00012,0.00101115
740,5.00016,0.000678486
741,5.0002,0.000951557
742,5.00011,0.000675695
743,5.00014,0.0010018
744,5.00016,0.000674438
745,5.00023,0.000956245
746,5.0003,0.000676984
747,5.00015,0.00100253
748,5.00009,0.000664266
749,5.00008,0.000941913
750,5.00023,0.00067933
751,5.00002,0.000736863
752,5.00025,0.000859116
753,5.00002,0.000786843
754,5.00021,0.00083293
755,5.00021,0.000778273
756,5.00008,0.00084159
757,5.00015,0.000938248
758,5.0002,0.00060342
759,5.00008,0.000963503
760,5.0002,0.000792513
761,5.00019,0.000693057
762,5.0002,0.000924486
763,5.00002,0.000937702
764,5.00029,0.000689521
765,5.0001,0.00126459
766,5.00016,0.000386433
767,5.0002,0.000684807
768,5.00021,0.00107167
769,5.00017,0.000671404
770,5.00012,0.000856673
771,5.00019,0.000682866
772,5.00009,0.00077732
773,5.00014,0.000964226
774,5.00026,0.000651574
775,5.00028,0.000969657
776,5.00013,0.000966136
777,5.00022,0.000683128
778,5.00017,0.000681436
779,5.00017,0.000960147
780,5.00004,0.000666293
781,5.00031,0.00100519
782,5.00007,0.000662595
783,5.00028,0.000945371
784,5.00015,0.000663316
785,5.00028,0.0010108
786,5.00031,0.000660564
787,5.00015,0.000972623
788,5.00015,0.000663644
789,5.00024,0.000734927
790,5.0002,0.000957742
791,5.00025,0.0006708
792,5.00013,0.000960801
793,5.00015,0.000729167
794,5.00009,0.000958781
795,5.00012,0.000671241
796,5.0001,0.000958784
797,5.00019,0.00066167
798,5.00027,0.000959905
799,5.00025,0.000650672
