Sample,"Volt avg 1","Curr avg 1"
638,5.00011,5.65236e-005
639,5.00023,0.00255444
640,5.00025,5.69128e-005
641,5.00014,0.00259089
642,5.00028,2.44735e-005
643,5.00023,5.65336e-005
644,5.00017,0.00281339
645,5.00025,5.71596e-005
646,5.00019,5.67063e-005
647,5.00023,0.0022405
648,5.00027,5.70362e-005
649,5.00031,0.00251162
650,5.00025,5.55965e-005
651,5.00008,5.67704e-005
652,5.00011,0.0025143
653,5.00009,5.69749e-005
654,4.99967,0.00226882
655,5.00068,0.00029419
656,5.00026,5.69256e-005
657,5.00019,0.0025434
658,5.00022,5.68024e-005
659,5.00014,5.66395e-005
660,5.00019,0.00249792
661,5.00016,5.65994e-005
662,5.00021,0.00254002
663,5.00013,5.42595e-005
664,5.00029,5.67896e-005
665,5.0001,0.00251126
666,4.99998,5.70551e-005
667,5.00001,0.00257752
668,5.00035,-1.03649e-006
669,5.00026,5.69843e-005
670,5.0002,0.00250813
671,5.00009,5.72064e-005
672,5.00027,5.70426e-005
673,5.00027,0.00271626
674,5.0003,5.70702e-005
675,5.00018,0.00240591
676,5.00017,5.38812e-005
677,5.00016,5.68955e-005
678,5.00015,0.00251124
679,5.00021,5.68434e-005
680,4.99979,0.00262485
681,5.00055,2.00079e-005
682,5.00019,5.70949e-005
683,5.00031,0.00240941
684,5.00026,5.71077e-005
685,4.99958,0.00199586
686,5.00088,0.000560953
687,5.00022,5.67769e-005
688,5.00005,0.00248486
689,5.00029,5.68847e-005
690,5.00028,5.68683e-005
691,5.00019,0.00247499
692,5.00021,5.70242e-005
693,5.00005,0.00247312
694,5.00031,5.10845e-005
695,5.00012,5.68441e-005
696,5.00026,0.00253647
697,5.0002,5.67954e-005
698,4.99996,0.00255441
699,5.00038,-4.32684e-006
700,5.00012,5.67438e-005
701,5.00024,0.00249864
702,5.00023,5.7073e-005
703,5.00024,5.6741e-005
704,5.00026,0.00250596
705,5.00025,5.68396e-005
706,5.00019,0.00251549
707,5.00027,5.69996e-005
708,5.00028,5.68264e-005
709,5.0001,0.00249885
710,5.00018,5.69989e-005
711,5.00019,0.00250531
712,5.00011,5.48254e-005
713,5.00026,5.68083e-005
714,5.00024,0.00243109
715,5.00011,5.71032e-005
716,5.00006,0.00255573
717,5.0003,3.11272e-005
718,5.00026,5.65322e-005
719,5.00022,0.00250934
720,5.00014,5.69495e-005
721,4.99954,0.00108016
722,5.00097,0.00147956
723,5.00014,5.6949e-005
724,5.00009,0.0025682
725,5.00021,5.70911e-005
726,5.00022,5.68084e-005
727,5.00024,0.0027034
728,5.00019,5.7021e-005
729,5.00018,0.00237209
730,5.00024,2.06097e-005
731,5.00019,5.69665e-005
732,5.0002,0.00253706
733,5.00025,5.71074e-005
